budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109,Drama|Science Fiction|Thriller,408,5.5,2015,36799983.808007106,31489100.3047958
8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,259,6.7,2015,7359996.76160142,3458541.59824169
0,17671101,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,Alejandro AmenÃ¡bar,106,Horror|Mystery|Thriller,310,5.2,2015,0.0,16257405.7667414
0,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,108,Drama,104,7.1,2015,0.0,10554653.0359526
2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102,Drama|Romance,186,6.8,2015,1839999.19040035,1358841.24210985
0,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,115,Action|Adventure,237,6.3,2015,0.0,3352102.24507501
11000000,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95,Mystery|Drama,319,6.1,2015,10119995.5472019,25199786.192094002
18000000,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100,Comedy|Drama|Music,152,5.5,2015,16559992.713603199,38019285.0315145
12000000,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100,Drama|Thriller,122,5.6,2015,11039995.1424021,55451294.7614303
0,1936524,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃ©ment,Luca Guadagnino,120,Crime|Drama|Mystery|Thriller,69,5.8,2015,0.0,1781601.29609542
10000000,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97,Drama|Comedy,265,5.9,2015,9199995.95200178,6980483.12858742
40000000,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100,Comedy,661,5.9,2015,36799983.808007106,97990493.6441828
25000000,24902723,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120,History|Drama,262,5.8,2015,22999989.8800044,22910495.079382103
14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,Drama|History,231,7.1,2015,12879994.3328024,14722219.9222232
6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,Drama|Music|Romance,412,6.2,2015,5519997.57120106,10232318.297779901
0,6075,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,96,Adventure|Action|Comedy,215,5.5,2015,0.0,5588.997540841079
0,13192457,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,113,History|Drama|War,269,6.4,2015,0.0,12137055.0996957
0,16775,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,83,Action|Thriller,57,4.2,2015,0.0,15432.9932094829
0,30229977,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,119,Romance|Drama,220,6.9,2015,0.0,27811566.6029106
0,3002884,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,106,Drama,126,7.3,2015,0.0,2762652.06443309
10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,Drama|Comedy,196,6.4,2015,9199995.95200178,79099969.91601321
20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,Comedy|Drama|War,113,7.1,2015,18399991.9040035,5906690.88105601
0,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,Atom Egoyan,94,Drama|Thriller,75,7.7,2015,0.0,1827684.9958186
37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,Adventure|Comedy|Romance,469,5.2,2015,34039985.0224065,24150007.7739965
28000000,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,Drama|Comedy,122,5.7,2015,25759988.665604897,6442077.28548599
0,231737,The Invitation,Michiel Huisman|Logan Marshall-Green|Tammy Blanchard|Mike Doyle|John Carroll Lynch,Karyn Kusama,100,Thriller,192,6.4,2015,0.0,213197.946192903
0,134552,Cop Car,Kevin Bacon|James Freedson-Jackson|Hays Wellford|Shea Whigham|Camryn Manheim,Jon Watts,86,Thriller,174,5.5,2015,0.0,123787.785533374
0,3214116,Sleeping with Other People,Jason Sudeikis|Alison Brie|Adam Scott|Natasha Lyonne|Amanda Peet,Leslye Headland,100,Comedy,197,6.2,2015,0.0,2956985.41892641
0,8413144,Amy,Amy Winehouse|Mark Ronson|Tony Bennett|Pete Doherty|Blake Fielder,Asif Kapadia,128,Documentary|Music,345,7.5,2015,0.0,7740089.0743608
7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,Romance|Drama,86,7.1,2015,6439997.16640124,527467.967914094
3000000,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,Gaspar NoÃ©,134,Drama|Romance,307,4.7,2015,2759998.78560053,639647.198555232
9600000,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,Drama,89,6.4,2015,8831996.11392171,2338228.65117939
10000000,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,Comedy|Drama|Music,114,6.6,2015,9199995.95200178,9968887.45368952
15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,Comedy|Music|War,56,5.1,2015,13799993.9280026,2779009.65723575
1000000,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,Comedy|Drama|Romance,87,6.6,2015,919999.595200178,13289393.2326669
13000000,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,Thriller|Horror,164,4.5,2015,11959994.737602301,1641981.23752825
8000000,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,Drama,121,6.8,2015,7359996.76160142,1298972.2684521999
14000000,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,Comedy,244,5.0,2015,12879994.3328024,11329473.935031401
0,8034,Every Thing Will Be Fine,James Franco|Rachel McAdams|Charlotte Gainsbourg|Marie-JosÃ©e Croze|Peter Stormare,Wim Wenders,118,Drama,44,5.1,2015,0.0,7391.27674783823
8000000,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,Drama|Adventure|Comedy,171,5.4,2015,7359996.76160142,33111785.4708143
3300000,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,Thriller|Horror,327,4.9,2015,3035998.66416058,58981843.80798871
35000000,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,Comedy,241,4.9,2015,32199985.8320062,13276746.918231301
2000000,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,Fantasy|Thriller,129,5.7,2015,1839999.19040035,41796.5016095392
0,45710059,"McFarland, USA",Kevin Costner|Ramiro Rodriguez|Carlos Pratts|Johnny Ortiz|Rafael Martinez,Niki Caro,128,Drama,139,7.4,2015,0.0,42053235.776576206
100000,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,Horror|Thriller,247,5.0,2015,91999.95952001779,39251239.9294544
10000000,3334927,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,Drama|Romance,82,5.4,2015,9199995.95200178,3068131.49002214
0,157768,Hell & Back,Mila Kunis|Bob Odenkirk|T.J. Miller|Susan Sarandon|Jennifer Coolidge,Tom Gianas|Ross Shuman,86,Fantasy|Comedy|Animation,47,4.3,2015,0.0,145146.496135541
0,13603453,Strange Magic,Alan Cumming|Evan Rachel Wood|Elijah Kelley|Meredith Anne Bull|Sam Palladio,Gary Rydstrom,99,Music|Animation|Family|Fantasy,68,6.1,2015,0.0,12515171.2533246
9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,Drama,72,6.7,2015,8279996.356801599,19845485.147986498
0,316472,Good Kill,Ethan Hawke|January Jones|ZoÃ« Kravitz|Jake Abel|Bruce Greenwood,Andrew Niccol,104,Action|Drama|Thriller,132,5.7,2015,0.0,291154.11189219
0,3286448,The Program,Ben Foster|Chris O'Dowd|Dustin Hoffman|Jesse Plemons|Lee Pace,Stephen Frears,103,Drama,107,5.9,2015,0.0,3023530.82964643
5000000,2333684,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,119,Drama|Music|Adventure|Fantasy,69,5.7,2015,4599997.97600089,2146988.33532513
6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137,Drama|War,306,7.5,2015,5519997.57120106,83514.8032534865
0,4505,Synchronicity,Chad McKnight|Brianne Davis|AJ Bowen|Scott Poythress|Michael Ironside,Jacob Gentry,101,Thriller|Mystery|Science Fiction,45,5.3,2015,0.0,4144.5981763767995
3000000,3387000,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,83,Thriller|Horror,91,5.0,2015,2759998.78560053,3116038.628943
447524,771317,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,101,Drama|Comedy,47,4.2,2015,411721.89884236397,709611.327771015
0,228136,A Royal Night Out,Sarah Gadon|Bel Powley|Emily Watson|Rupert Everett|Jack Reynor,Julian Jarrold,97,Thriller|Romance|Drama,42,6.2,2015,0.0,209885.027650587
0,49970,Spring,Lou Taylor Pucci|Nadia Hilker|Nick Nevern|Augie Duke|Jeremy Gardner,Aaron Moorhead|Justin Benson,109,Horror|Romance|Science Fiction,110,6.5,2015,0.0,45972.3797721529
10000000,17472,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,111,Drama|Thriller,48,5.0,2015,9199995.95200178,16074.2329273375
0,494506,Steve Jobs: The Man in the Machine,Bob Belleville|Chrisann Brennan|Nolan Bushnell|Jason Chen|Nick Denton,Alex Gibney,129,Documentary,110,6.2,2015,0.0,454945.31982405897
2000000,2801508,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97,Crime|Drama|Thriller,55,5.7,2015,1839999.19040035,2577386.22595006
0,70958,Freaks of Nature,Nicholas Braun|Mackenzie Davis|Ed Westwick|Vanessa Hudgens|Keegan-Michael Key,Robbie Pickering,92,Science Fiction|Comedy|Horror,78,5.6,2015,0.0,65281.3312762142
0,643557,The Stanford Prison Experiment,Billy Crudup|Ezra Miller|Michael Angarano|Tye Sheridan|Olivia Thirlby,Kyle Patrick Alvarez,122,Thriller|Drama,135,6.8,2015,0.0,592072.179488241
0,2334228,Meru,Conrad Anker|Grace Chin|Jimmy Chin|Amee Hinkley,Jimmy Chin|Elizabeth Chai Vasarhelyi,89,Adventure|Documentary,42,6.9,2015,0.0,2147488.81510492
0,3447633,Learning to Drive,Patricia Clarkson|Ben Kingsley|Jake Weber|Sarita Choudhury|Grace Gummer,Isabel Coixet,105,Romance|Comedy|Drama,44,5.9,2015,0.0,3171820.96439877
600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,78,Drama|Comedy,81,5.6,2015,551999.757120106,6520452.97100069
0,1100000,The Overnight,Adam Scott|Taylor Schilling|Jason Schwartzman|Judith GodrÃ¨che|RJ Hermes,Patrick Brice,80,Mystery|Comedy,89,5.9,2015,0.0,1011999.55472019
3000000,67790117,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,120,Drama,57,6.9,2015,2759998.78560053,62366880.1985727
0,28281,The Nightmare,Kate Angus|Forrest Borie|Christopher Bleuze-Carolan|Ana Malagon|Stephen Paynter,Rodney Ascher,90,Horror|Documentary,58,5.7,2015,0.0,26018.5085518562
0,1301696,The Wolfpack,Bhagavan Angulo|Govinda Angulo|Jagadisa Angulo|Narayana Angulo|Krsna Angulo,Crystal Moselle,89,Documentary,82,6.9,2015,0.0,1197559.79307369
165000000,621752480,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,169,Adventure|Drama|Science Fiction,6498,8.0,2014,151980023.37728998,572690645.122961
170000000,773312399,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,James Gunn,121,Action|Science Fiction|Adventure,5612,7.9,2014,156585478.631148,712291130.169508
170000000,714766572,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,Joe Russo|Anthony Russo,136,Action|Adventure|Science Fiction,3848,7.6,2014,156585478.631148,658365092.859794
20000000,78739897,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,Chad Stahelski|David Leitch,101,Action|Thriller,2712,7.0,2014,18421821.015429102,72526614.4653665
125000000,752100229,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,Francis Lawrence,123,Science Fiction|Adventure|Thriller,3590,6.6,2014,115136381.346432,692752790.215065
250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,Peter Jackson,144,Adventure|Fantasy,3110,7.1,2014,230272762.692864,879752289.141534
165000000,652105443,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,Don Hall|Chris Williams,102,Adventure|Family|Animation|Action|Comedy,4185,7.8,2014,151980023.37728998,600648487.706658
14000000,233555708,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,113,History|Drama|Thriller|War,3478,8.0,2014,12895274.7108004,215126072.495392
34000000,348319861,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,Wes Ball,113,Action|Mystery|Science Fiction|Thriller,3425,7.0,2014,31317095.7262296,320834306.773058
18000000,103215094,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,Drama|Comedy,2801,7.3,2014,16579638.9138862,95070499.387935
61000000,369330363,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,David Fincher,145,Mystery|Thriller|Drama,3720,7.9,2014,56186554.097059,340186892.137474
68000000,211817906,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael PeÃ±a|Jon Bernthal,David Ayer,135,War|Drama|Action,2572,7.4,2014,62634191.4524592,195103577.60975
127000000,349424282,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,Shawn Levy,97,Adventure|Comedy|Fantasy|Family,1111,6.1,2014,116978563.447975,321851579.072442
85000000,288747895,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,Neil Burger,139,Action|Science Fiction|Thriller,3038,6.9,2014,78292739.315574,265963102.013597
250000000,746000000,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,Bryan Singer,131,Action|Adventure|Fantasy|Science Fiction,4006,7.6,2014,230272762.692864,687133923.875509
40000000,463360063,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Luc Besson,89,Action|Science Fiction,3699,6.3,2014,36843642.03085829,426796807.31419903
125000000,477200000,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Jonathan Liebesman,101,Science Fiction|Action|Adventure|Fantasy|Comedy,1836,5.8,2014,115136381.346432,439544649.42814
40000000,126069509,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,Jake Kasdan,97,Comedy,1150,5.3,2014,36843642.03085829,116121496.515052
8500000,38697217,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,117,Crime|Drama|Thriller,2087,7.6,2014,7829273.9315574,35643660.268461205
210000000,245500000,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,Michael Bay,165,Science Fiction|Action|Adventure,2161,5.9,2014,193429120.66200602,226127852.96439302
30000000,174600318,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Wes Anderson,99,Comedy|Drama,2802,7.9,2014,27632731.5231437,160822790.371651
3300000,13993093,Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,Damien Chazelle,105,Drama|Music,2372,8.2,2014,3039600.46754581,12888912.7349127
170000000,708200000,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,Matt Reeves,130,Science Fiction|Action|Drama|Thriller,2625,7.4,2014,156585478.631148,652316682.1563469
55000000,192330738,The Equalizer,Denzel Washington|Marton Csokas|ChloÃ« Grace Moretz|David Harbour|Haley Bennett,Antoine Fuqua,132,Thriller|Action|Crime,2100,7.2,2014,50660007.7924302,177154121.56007
42000000,106645357,Horrible Bosses 2,Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey,Sean Anders,108,Comedy,1033,6.1,2014,38685824.132401295,98230083.9390274
200000000,705717432,The Amazing Spider-Man 2,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore,Marc Webb,142,Action|Adventure|Fantasy,2813,6.6,2014,184218210.154291,650030010.988616
178000000,370541256,Edge of Tomorrow,Tom Cruise|Emily Blunt|Brendan Gleeson|Bill Paxton|Jonas Armstrong,Doug Liman,113,Action|Science Fiction,3267,7.7,2014,163954207.037319,341302234.843216
44000000,11305175,The Interview,James Franco|Seth Rogen|Lizzy Caplan|Randall Park|Diana Bang,Evan Goldberg|Seth Rogen,112,Action|Comedy,1657,6.1,2014,40528006.2339442,10413095.519905198
58800000,542307423,American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,Clint Eastwood,134,War|Action,3004,7.5,2014,54160153.7853618,499514514.09223205
140000000,268031828,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,Ridley Scott,153,Adventure|Drama|Action,1377,5.6,2014,128952747.108004,246881718.092715
160000000,529076069,Godzilla,Aaron Taylor-Johnson|Ken Watanabe|Elizabeth Olsen|Bryan Cranston|Juliette Binoche,Gareth Edwards,123,Action|Science Fiction|Thriller,2169,6.2,2014,147374568.123433,487327232.33324295
180000000,758410378,Maleficent,Angelina Jolie|Elle Fanning|Juno Temple|Sharlto Copley|Isobelle Molloy,Robert Stromberg,97,Fantasy|Adventure|Action|Family|Romance,2928,7.0,2014,165796389.138862,698565011.988
15000000,32556119,The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,Roger Donaldson,108,Crime|Action|Thriller,481,6.0,2014,13816365.761571802,29987149.858750604
5000000,102529779,Ouija,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,Stiles White,89,Horror,569,4.9,2014,4605455.25385729,94439261.8744755
145000000,609123048,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,Dean DeBlois,102,Fantasy|Action|Adventure|Animation|Comedy,2152,7.7,2014,133558202.361861,561057788.331434
2000000,13500000,It Follows,Maika Monroe|Keir Gilchrist|Olivia Luccardi|Lili Sepe|Bailey Spry,David Robert Mitchell,100,Thriller|Horror,1003,6.6,2014,1842182.10154291,12434729.185414698
90000000,206172544,The Expendables 3,Sylvester Stallone|Jason Statham|Harrison Ford|Arnold Schwarzenegger|Mel Gibson,Patrick Hughes,127,Action|Adventure|Thriller,1275,6.2,2014,82898194.5694313,189903685.193185
60000000,469160692,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,Phil Lord|Christopher Miller,100,Adventure|Fantasy|Animation|Comedy|Action,2268,7.5,2014,55265463.0462875,432139714.774945
95000000,114178613,Seventh Son,Jeff Bridges|Julianne Moore|Ben Barnes|Alicia Vikander|Kit Harington,Sergey Bodrov,102,Adventure|Fantasy,675,5.1,2014,87503649.8232886,105168898.623797
